id,lot_frontage,lot_area,overall_qual,year_built,exter_qual,bsmt_qual,bsmt_exposure,total_bsmt_sf,heating_qc,gr_liv_area,full_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_area,saleprice,neighborhood_stonebr,neighborhood_nridght,neighborhood_noridge,bsmt_fin_glq,garage_builtin,garage_attchd,foundation_pconc,house_1story,house_2story,masvnr_stone,masvnr_brkface
1813,65.0,8450,7,2000,3,4,1,1349.0,5,1349,2,3,6,0,539.0,179000,0,0,0,0,0,1,1,1,0,0,1
365,99.0,11851,7,1990,3,4,1,1424.0,5,1442,2,3,5,0,500.0,180500,0,0,0,0,0,1,1,1,0,0,0
176,47.0,4608,4,1945,3,3,1,747.0,3,747,1,3,4,0,220.0,80000,0,0,0,0,0,1,0,1,0,0,0
510,78.0,9262,8,2008,4,4,1,1573.0,5,1578,2,5,7,1,840.0,287090,0,0,0,0,0,1,1,1,0,1,0
1326,70.0,12702,5,1956,3,0,0,0.0,4,882,1,3,4,0,308.0,97000,0,0,0,0,0,0,1,1,0,0,0
2423,69.05520046484602,2938,7,2002,4,4,3,1368.0,5,1511,2,4,5,1,398.0,246990,0,0,0,1,0,1,1,1,0,0,1
1631,160.0,18160,6,1964,3,3,3,1302.0,2,1128,1,3,6,1,480.0,154204,0,0,0,0,0,1,0,1,0,0,0
1263,76.0,11355,7,1958,3,3,1,1312.0,5,1312,1,3,6,1,495.0,186000,0,0,0,0,0,1,0,1,0,0,1
1046,21.0,1680,5,1972,3,3,1,630.0,3,1302,2,3,6,0,264.0,111750,0,0,0,0,0,0,0,0,1,0,1
47,110.0,14300,9,2003,5,5,4,2846.0,5,2696,2,5,10,2,958.0,500000,0,1,0,1,0,1,1,1,0,0,1
1424,65.0,10616,7,2007,4,4,1,628.0,5,1356,2,4,6,1,484.0,177439,0,0,0,0,1,0,1,0,1,0,0
429,96.0,11308,9,2008,5,5,3,1104.0,5,2184,2,5,10,1,836.0,335000,0,1,0,1,0,1,1,0,1,1,0
1031,80.0,10480,7,1976,3,3,1,803.0,3,1964,2,3,8,1,483.0,205000,0,0,0,0,0,1,0,0,1,0,1
1635,35.0,5118,8,1990,4,4,4,1312.0,4,1321,1,4,4,1,484.0,212000,1,0,0,1,0,1,1,1,0,0,0
309,44.0,3811,8,2004,4,5,4,1594.0,5,1646,2,4,5,1,525.0,246000,0,0,0,1,0,1,1,1,0,1,0
1020,69.05520046484602,10825,7,1983,4,4,2,1260.0,3,1260,2,3,6,0,598.0,181900,0,0,0,1,0,1,0,1,0,0,1
178,50.0,5500,5,1929,3,3,1,926.0,3,1316,1,3,6,0,484.0,130000,0,0,0,0,0,0,0,0,0,0,0
1975,60.0,9600,5,1910,3,2,1,264.0,5,1432,2,3,7,0,360.0,132000,0,0,0,0,0,0,0,0,1,0,0
2096,75.0,9317,7,1994,4,4,1,779.0,5,1958,2,4,7,1,499.0,220000,0,0,0,1,0,1,1,0,1,0,0
865,69.05520046484602,11838,8,2001,4,4,3,1753.0,5,1788,2,5,7,1,522.0,236500,0,0,0,0,0,1,1,1,0,0,0
385,75.0,8004,8,2009,4,4,1,832.0,5,1935,2,3,8,0,552.0,263435,0,0,0,1,1,0,1,0,1,1,0
1362,60.0,6876,6,1938,3,3,1,1272.0,3,1969,2,3,9,1,400.0,141000,0,0,0,0,0,0,0,0,0,0,0
1091,69.05520046484602,8396,7,2003,4,4,1,847.0,5,1986,2,4,9,1,434.0,213000,0,0,0,0,1,0,1,0,1,0,1
317,73.0,9803,7,2009,4,4,1,1214.0,5,1214,2,4,6,0,520.0,179781,0,0,0,0,0,1,1,1,0,0,0
1076,48.0,6240,8,2006,4,4,1,1342.0,5,1342,2,4,6,1,550.0,234250,0,1,0,1,0,1,1,1,0,0,1
1573,69.05520046484602,15498,8,1976,4,4,3,1565.0,3,2898,2,4,10,1,665.0,287000,0,0,0,0,0,1,0,1,0,0,0
485,69.05520046484602,12891,8,2002,4,5,1,870.0,5,2004,2,4,8,1,644.0,257500,0,0,0,1,1,0,1,0,1,0,0
2021,60.0,6180,6,1926,3,3,1,960.0,3,986,1,3,5,1,180.0,102000,0,0,0,0,0,0,0,1,0,0,0
2032,57.0,7449,7,1930,3,3,1,637.0,5,1108,1,4,6,1,280.0,139400,0,0,0,0,0,1,1,0,0,0,0
2604,60.0,10410,3,1915,3,3,1,672.0,3,1214,1,3,6,0,936.0,105000,0,0,0,0,0,0,1,0,0,0,0
1615,95.0,15865,8,1970,4,3,4,2217.0,5,2217,2,4,8,1,621.0,268000,0,0,0,0,0,1,1,1,0,0,0
2736,69.05520046484602,19690,6,1966,4,4,3,697.0,3,2201,2,4,8,1,432.0,274970,0,0,0,0,0,1,0,0,0,0,0
473,43.0,3182,7,2005,4,4,3,1220.0,5,1220,2,4,5,1,397.0,180000,0,0,0,1,0,1,1,1,0,0,1
1316,60.0,9600,7,1928,3,3,1,689.0,5,1378,2,4,7,1,360.0,161000,0,0,0,0,0,0,0,0,1,0,0
244,60.0,11100,4,1946,3,0,0,0.0,5,930,1,4,6,0,308.0,84900,0,0,0,0,0,0,0,1,0,0,0
152,70.0,13587,5,1958,3,3,3,988.0,3,988,1,3,5,0,264.0,119000,0,0,0,0,0,1,0,1,0,0,0
1588,85.0,11447,8,2005,4,5,3,1964.0,5,1964,2,4,7,1,892.0,370000,0,0,0,1,0,1,1,1,0,0,1
2111,64.0,7242,7,2005,4,4,1,1270.0,5,1270,2,4,6,0,524.0,175900,0,0,0,0,0,1,1,1,0,0,0
813,64.0,7018,5,1979,3,0,0,0.0,3,2240,2,3,12,0,528.0,142953,0,0,0,0,0,0,0,0,1,0,0
1854,50.0,9466,8,1994,4,4,4,1494.0,5,1494,1,4,5,1,478.0,279700,0,0,0,0,0,1,1,1,0,0,0
2575,70.0,8400,5,1957,3,2,2,1179.0,4,1364,1,3,6,1,331.0,132000,0,0,0,0,0,1,0,1,0,0,0
867,69.05520046484602,11050,9,2000,4,5,2,1440.0,5,2153,2,5,8,2,736.0,313000,0,0,0,1,0,1,1,0,1,0,1
2879,60.0,11040,4,1920,3,3,1,637.0,4,1336,1,3,7,0,570.0,108000,0,0,0,0,0,0,0,0,0,0,0
1494,60.0,6931,7,2003,4,4,1,746.0,5,1656,2,4,7,1,397.0,165400,0,0,0,0,1,0,1,0,1,1,0
2771,65.0,12438,6,1995,4,4,1,781.0,5,1499,2,4,6,1,473.0,187000,0,0,0,0,0,1,1,0,1,0,1
496,174.0,15138,8,1995,4,4,1,1462.0,5,2794,2,5,9,1,810.0,403000,0,0,1,1,0,1,1,0,1,0,1
1651,69.05520046484602,12046,6,1976,3,3,1,848.0,3,2030,2,4,8,1,551.0,195000,0,0,0,0,0,1,0,0,1,0,1
1913,100.0,9600,6,1961,3,3,3,1218.0,3,1254,1,3,6,1,525.0,158500,0,0,0,0,0,1,0,0,0,0,1
2790,90.0,11367,8,2002,4,4,2,1065.0,5,1989,2,4,7,1,586.0,255000,0,0,0,1,0,1,1,0,1,0,1
1541,56.0,26073,5,1956,3,3,1,1898.0,5,1898,2,3,7,2,484.0,236500,0,0,0,0,0,1,1,1,0,0,0
1684,65.0,7150,5,1966,3,3,1,988.0,3,988,1,3,5,0,360.0,129250,0,0,0,0,0,0,0,1,0,0,1
301,100.0,15602,7,1959,3,3,1,1501.0,3,1801,2,3,6,2,484.0,289000,0,0,0,0,0,1,0,1,0,0,0
1569,76.0,10260,5,1976,3,0,0,0.0,3,1872,2,3,8,0,484.0,100000,0,0,0,0,0,1,0,0,1,0,0
2153,69.05520046484602,12728,8,2001,4,4,2,1531.0,5,2439,2,4,7,1,560.0,275000,0,0,0,1,0,1,1,0,1,0,1
1467,96.0,11690,8,1999,4,4,3,850.0,5,1764,2,4,7,1,560.0,207000,0,0,0,0,0,1,1,0,1,0,1
2540,71.0,9230,5,1965,3,3,2,864.0,4,1200,1,4,6,0,884.0,146000,0,0,0,1,0,0,0,1,0,0,1
2368,21.0,1890,6,1972,3,3,1,494.0,5,1030,1,3,6,0,264.0,116000,0,0,0,0,0,0,0,0,1,0,1
874,69.05520046484602,9375,7,1997,3,4,1,1057.0,5,2034,2,4,8,0,645.0,219500,0,0,0,1,0,1,1,0,1,0,1
463,48.0,3480,7,2003,4,4,1,1405.0,5,1405,2,4,6,1,478.0,173000,0,1,0,0,0,1,1,1,0,1,0
784,69.05520046484602,17140,4,1956,3,3,1,1134.0,5,1229,1,3,6,0,284.0,135000,0,0,0,0,0,1,0,1,0,0,0
2149,70.0,8749,7,2003,4,4,1,979.0,5,1932,2,4,7,1,610.0,213000,0,0,0,1,0,1,1,0,1,0,0
2069,91.0,11375,6,1954,3,3,1,967.0,3,1299,1,4,6,1,494.0,150000,0,0,0,0,0,1,0,1,0,0,0
1743,53.0,3922,7,2006,4,5,3,1258.0,5,1402,0,4,7,1,648.0,194201,0,0,0,0,0,1,1,1,0,0,1
472,43.0,3182,7,2005,4,4,1,1346.0,5,1504,2,4,7,1,457.0,181000,0,0,0,1,0,1,1,1,0,0,1
1921,75.0,9750,6,1958,3,3,1,1442.0,4,1442,1,3,7,0,301.0,157900,0,0,0,0,0,1,0,1,0,0,1
2778,72.0,13426,7,1999,4,4,2,951.0,5,1779,2,4,7,1,586.0,217000,0,0,0,1,0,1,1,0,1,0,0
526,85.0,10574,8,2005,4,4,2,1082.0,5,1953,2,4,9,1,1043.0,252000,0,0,0,0,0,1,1,0,1,0,0
2795,70.0,8726,7,2002,4,4,1,872.0,5,1909,2,4,8,0,529.0,197000,0,0,0,0,1,0,1,0,1,0,0
478,62.0,7984,7,2004,4,4,1,868.0,5,1630,2,4,7,1,436.0,189500,0,0,0,0,1,0,1,0,1,0,1
2841,45.0,8248,5,1918,3,3,1,686.0,4,1250,1,2,7,0,280.0,116000,0,0,0,0,0,0,0,0,0,0,0
119,69.05520046484602,9790,6,1963,3,3,1,1328.0,3,1328,1,3,6,2,528.0,143000,0,0,0,0,0,1,0,1,0,0,1
1960,60.0,7200,5,1950,3,3,1,876.0,3,988,1,3,6,0,276.0,119000,0,0,0,0,0,1,0,1,0,0,0
1277,60.0,7200,6,1954,3,3,1,854.0,2,1278,1,3,6,0,240.0,127500,0,0,0,0,0,1,0,0,0,0,0
2466,65.0,8125,6,2005,4,4,1,858.0,5,1716,2,4,7,0,615.0,200825,0,0,0,0,0,1,1,0,1,0,0
2844,60.0,8088,2,1922,3,3,1,498.0,3,498,1,3,3,0,216.0,35000,0,0,0,0,0,0,0,1,0,0,0
1028,69.05520046484602,12511,7,1978,4,4,1,1420.0,5,2840,2,4,8,2,1314.0,292500,0,0,0,0,0,1,1,0,1,0,1
1043,21.0,1869,6,1970,3,3,1,483.0,3,987,1,3,5,0,280.0,106000,0,0,0,0,0,0,0,0,1,0,1
231,94.0,9259,4,1927,3,2,1,660.0,3,756,1,3,4,0,440.0,85000,0,0,0,0,0,0,0,1,0,0,0
461,129.0,16770,8,2002,4,5,4,1712.0,5,1712,2,4,8,1,701.0,286500,0,1,0,1,0,1,1,1,0,0,1
33,53.0,4043,6,1977,3,4,1,1069.0,3,1069,2,3,4,1,440.0,127500,0,0,0,0,0,1,0,1,0,0,0
1795,75.0,9000,7,2006,4,4,1,1335.0,5,1335,2,4,6,0,575.0,210400,0,0,0,0,0,1,1,1,0,0,0
1073,62.0,12677,8,2003,5,5,4,1518.0,5,1518,1,5,6,1,588.0,274000,0,1,0,1,0,1,1,1,0,0,1
1576,107.0,12852,8,2007,4,4,3,920.0,5,1780,2,4,6,1,612.0,264966,0,0,0,1,0,1,1,0,1,0,0
2044,60.0,10320,4,1910,2,3,1,771.0,2,1484,2,3,6,0,264.0,50000,0,0,0,0,0,0,0,0,0,0,0
185,60.0,10800,5,1915,3,2,1,686.0,3,1652,2,3,7,0,416.0,139000,0,0,0,0,0,0,1,0,0,0,0
1828,69.05520046484602,19522,7,1990,4,4,1,1223.0,4,2503,2,4,7,1,564.0,300000,0,0,0,1,0,1,1,0,1,0,1
344,75.0,13860,8,1972,4,4,4,1952.0,4,2704,2,5,9,3,538.0,345000,0,0,0,1,0,1,0,0,0,0,0
2152,73.0,11927,8,1994,4,4,4,1556.0,5,1592,2,4,7,1,484.0,228000,0,0,0,0,0,1,1,1,0,0,1
1752,69.05520046484602,11950,7,2003,4,4,1,384.0,5,1394,2,4,7,1,400.0,165500,0,0,0,0,1,0,1,0,0,0,0
2637,57.0,9906,4,1925,3,3,1,686.0,2,1328,1,3,8,0,210.0,107000,0,0,0,0,0,0,0,0,1,0,0
1000,41.0,4923,8,2001,4,5,3,1593.0,5,1593,1,5,5,1,682.0,286000,1,0,0,1,0,1,1,1,0,0,0
727,60.0,7879,4,1920,3,3,1,720.0,3,720,1,3,4,0,0.0,34900,0,0,0,0,0,0,0,1,0,0,0
2612,66.0,7800,5,1964,3,3,1,912.0,3,912,1,3,5,0,288.0,115000,0,0,0,0,0,1,0,1,0,0,0
2422,69.05520046484602,3196,8,2003,4,4,4,1273.0,5,1456,2,4,7,1,400.0,215000,0,0,0,0,0,1,1,1,0,0,1
752,68.0,9928,7,1915,3,3,1,672.0,2,1944,2,3,8,0,216.0,179900,0,0,0,0,0,0,0,0,1,0,0
15,69.05520046484602,6820,8,1985,4,4,3,1488.0,3,1502,1,4,4,0,528.0,212000,1,0,0,1,0,1,1,1,0,0,0
2319,50.0,13128,8,2005,4,4,1,1074.0,5,2064,2,4,7,1,527.0,250000,0,0,0,0,0,1,1,0,1,0,1
2681,52.0,6240,5,1928,3,3,1,1042.0,5,1576,1,3,8,1,225.0,149000,0,0,0,0,0,0,0,0,0,0,0
1006,69.05520046484602,8000,6,1995,3,4,1,773.0,4,1658,2,3,8,1,431.0,188000,0,0,0,1,0,1,1,0,1,0,0
2596,60.0,10410,3,1930,3,3,1,713.0,5,713,1,4,5,0,371.0,99800,0,0,0,0,0,0,1,1,0,0,0
2002,60.0,10800,7,1890,3,3,1,718.0,5,2554,1,3,8,0,704.0,159500,0,0,0,0,0,0,0,0,1,0,0
55,67.0,13300,7,2004,4,4,1,384.0,5,1374,2,4,7,1,400.0,184500,0,0,0,1,1,0,1,0,0,0,0
2104,69.0,9588,8,2007,4,5,1,1482.0,5,2574,2,5,10,1,868.0,276000,0,0,0,0,1,0,1,0,1,1,0
1682,24.0,2308,6,1976,3,4,1,804.0,3,1548,2,4,7,1,440.0,155000,0,0,0,0,0,0,0,0,1,0,0
977,83.0,13383,5,1969,3,3,1,1188.0,5,1404,2,3,7,1,504.0,160000,0,0,0,0,0,1,0,1,0,0,1
2548,85.0,9350,5,1964,3,3,1,720.0,4,1440,1,3,7,1,480.0,157500,0,0,0,0,0,1,0,0,1,0,0
340,76.0,9892,8,1994,4,4,4,1679.0,5,1803,2,4,6,2,482.0,285000,0,0,0,1,0,1,1,1,0,0,0
1487,67.0,8777,5,1900,3,3,1,1272.0,4,2200,2,3,9,0,0.0,145900,0,0,0,0,0,0,0,0,0,0,0
1423,85.0,10541,7,1996,4,4,3,672.0,5,2037,2,4,8,1,472.0,229000,0,0,0,0,0,1,1,0,0,0,0
1342,99.0,5940,4,1946,3,0,0,0.0,3,896,1,3,4,0,280.0,79000,0,0,0,0,0,0,1,1,0,0,0
1949,60.0,10284,4,1925,3,3,2,1151.0,5,1281,2,3,6,0,580.0,128500,0,0,0,0,0,0,0,0,0,0,0
2444,84.0,9660,8,1998,4,4,1,1044.0,5,1976,2,4,7,1,885.0,286000,0,0,1,1,0,1,1,0,1,0,1
345,88.0,10179,6,1997,3,4,1,945.0,5,1608,2,3,7,1,470.0,189500,0,0,0,0,0,1,1,0,1,0,0
650,75.0,9533,5,1953,3,0,0,0.0,3,1210,1,3,7,0,616.0,102900,0,0,0,0,0,1,0,1,0,0,1
192,53.0,5830,5,1950,3,3,1,988.0,5,1612,1,3,7,0,363.0,128500,0,0,0,0,0,0,0,0,0,0,0
1945,69.05520046484602,12099,5,1953,3,3,1,1216.0,5,1728,1,3,7,1,371.0,156000,0,0,0,0,0,1,0,0,0,0,0
2277,88.0,12665,8,2005,4,4,4,1094.0,5,2482,2,4,9,1,642.0,281213,0,0,0,0,1,0,1,0,1,0,1
1266,200.0,27650,7,1960,3,4,4,585.0,5,2069,2,4,9,1,505.0,242000,0,0,0,1,0,1,0,1,0,0,0
674,69.05520046484602,17600,6,1960,3,3,1,1478.0,5,1478,2,3,6,2,498.0,157500,0,0,0,0,0,1,0,1,0,0,1
2823,62.0,7162,7,2003,4,4,1,796.0,5,1724,2,4,8,1,616.0,196500,0,0,0,0,1,0,1,0,1,0,1
2772,69.05520046484602,8685,7,1998,3,4,2,1425.0,5,1425,2,3,5,0,591.0,193000,0,0,0,1,0,1,1,1,0,0,0
2015,52.0,6240,5,1939,3,3,1,672.0,5,1322,1,3,7,0,280.0,132000,0,0,0,0,0,0,0,0,0,0,0
2642,58.0,6451,7,1900,3,3,1,712.0,4,1428,1,3,7,0,576.0,139900,0,0,0,0,0,0,0,0,1,0,0
144,73.0,8760,6,1959,3,3,1,1194.0,3,1194,1,3,6,0,312.0,148000,0,0,0,0,0,1,0,1,0,0,1
1712,69.05520046484602,12568,8,2007,4,5,3,895.0,5,1818,2,5,8,1,774.0,281500,0,1,0,1,0,1,1,0,1,1,0
1708,99.0,13069,8,2004,4,4,3,1706.0,5,2956,2,5,11,1,916.0,342000,0,1,0,0,1,0,1,0,1,0,1
2890,140.0,11080,6,1975,3,3,3,1128.0,3,1210,2,3,6,0,528.0,148000,0,0,0,1,0,1,0,0,0,0,1
1157,70.0,10759,5,1972,3,4,1,1001.0,3,1641,2,3,5,1,490.0,140000,0,0,0,0,0,0,0,0,0,0,0
2550,69.0,8973,5,1958,3,3,1,1008.0,3,1053,1,5,6,0,750.0,150000,0,0,0,0,0,0,0,1,0,0,1
1104,97.0,10990,7,1996,4,5,1,1064.0,5,2125,2,4,12,2,576.0,279500,0,0,1,1,0,1,1,0,1,0,0
2183,35.0,3675,6,2005,3,4,4,547.0,5,1072,1,4,5,0,525.0,140000,0,0,0,1,0,0,1,0,0,1,0
2887,65.0,8385,6,1978,3,3,2,1664.0,3,1664,2,3,10,0,616.0,145000,0,0,0,0,0,0,0,1,0,0,0
29,26.0,5858,7,1999,4,4,1,1405.0,5,1337,2,4,5,1,511.0,184000,0,0,0,1,0,1,1,1,0,0,0
108,40.0,3880,8,1978,4,4,4,1226.0,3,1226,1,4,4,1,484.0,206000,0,0,0,1,0,1,0,1,0,0,0
2286,21.0,1504,4,1972,3,3,1,546.0,3,1092,1,3,5,0,253.0,85500,0,0,0,0,0,1,0,0,1,0,0
1533,74.0,11988,6,1934,3,3,1,715.0,2,1660,1,3,6,1,240.0,188700,0,0,0,0,0,0,0,0,1,0,0
376,80.0,10928,6,1978,3,3,1,1427.0,3,1671,2,3,7,1,484.0,200000,0,0,0,0,0,1,1,1,0,0,1
800,74.0,10778,7,1990,4,4,1,1054.0,4,1061,1,4,4,0,462.0,162000,0,0,0,1,0,1,1,0,0,0,0
1395,60.0,10200,5,1940,3,3,1,672.0,5,672,1,3,4,0,240.0,108000,0,0,0,0,0,0,1,1,0,0,0
388,69.05520046484602,9373,5,1975,3,4,3,1621.0,3,1621,2,3,7,2,478.0,213000,0,0,0,0,0,1,0,1,0,0,1
1689,93.0,12085,8,2007,4,5,1,1734.0,5,1734,2,5,7,1,928.0,318000,0,1,0,1,0,1,1,1,0,1,0
716,90.0,8100,5,1898,3,3,1,849.0,3,2138,2,3,11,0,360.0,106000,0,0,0,0,0,0,1,0,0,0,0
2737,114.0,19950,6,1928,3,3,1,672.0,5,2009,2,3,8,2,795.0,235000,0,0,0,0,0,0,1,0,1,0,0
120,77.0,9320,4,1959,3,3,1,950.0,2,1225,1,3,6,0,0.0,128950,0,0,0,0,0,0,0,1,0,0,0
1230,80.0,10197,6,1961,3,3,1,1362.0,3,1362,1,3,6,1,504.0,163000,0,0,0,0,0,1,0,1,0,0,0
2047,60.0,8160,5,1940,3,3,1,756.0,2,1134,1,3,7,0,240.0,126000,0,0,0,0,0,0,0,0,0,0,0
1293,63.0,11426,7,2003,3,4,1,1362.0,5,2082,2,4,6,0,484.0,200000,0,0,0,0,0,0,1,0,0,0,0
1915,78.0,11344,5,1958,3,3,1,874.0,3,1524,1,3,7,0,315.0,144000,0,0,0,0,0,1,0,0,0,0,1
1968,80.0,8000,5,1961,3,3,1,1800.0,5,1800,2,3,10,0,0.0,141000,0,0,0,0,0,0,0,1,0,0,0
1766,74.0,11002,8,1998,4,4,1,1389.0,5,2582,2,4,9,1,758.0,322500,0,0,1,1,0,1,1,0,1,0,0
268,48.0,12137,7,1998,3,4,1,1649.0,5,1661,2,4,6,0,598.0,224900,0,0,0,0,0,1,1,1,0,0,1
729,144.0,21384,5,1923,3,3,4,1324.0,5,1576,1,4,6,1,528.0,223500,0,0,0,1,0,1,0,0,1,0,0
902,69.05520046484602,8926,4,1956,3,3,1,672.0,5,960,1,3,5,0,288.0,112000,0,0,0,0,0,0,0,1,0,0,0
993,72.0,8702,6,1997,3,3,1,926.0,5,1604,2,3,7,1,470.0,187500,0,0,0,0,0,1,1,0,1,0,0
766,69.05520046484602,10020,1,1922,2,2,4,683.0,4,904,0,2,4,0,0.0,61000,0,0,0,0,0,0,0,1,0,0,0
903,67.0,12354,6,1920,3,3,2,684.0,4,1196,1,4,7,0,528.0,110000,0,0,0,0,0,0,0,0,0,0,0
1221,56.0,4130,3,1935,4,3,1,270.0,4,729,1,3,5,0,0.0,52000,0,0,0,0,0,0,0,1,0,0,0
1719,41.0,6289,6,2005,4,4,3,1362.0,5,1362,2,4,6,1,460.0,207000,0,1,0,0,0,1,1,1,0,1,0
1521,55.0,8525,5,1911,3,3,3,940.0,3,1964,1,3,7,0,0.0,130000,0,0,0,0,0,0,1,0,1,0,0
2707,72.0,10791,4,1967,3,0,0,0.0,3,1296,2,3,6,0,516.0,90000,0,0,0,0,0,0,0,1,0,0,0
987,62.0,10429,5,1992,3,4,1,624.0,3,1287,1,3,6,0,440.0,130000,0,0,0,0,0,0,1,0,1,0,0
2558,92.0,7438,5,1908,3,2,1,504.0,4,1252,1,3,5,0,576.0,127000,0,0,0,0,0,1,1,0,0,0,0
1778,84.0,11670,9,2006,5,5,1,1905.0,5,1905,2,5,8,1,788.0,320000,0,0,0,0,0,1,1,1,0,1,0
2601,60.0,10800,5,1920,3,3,1,1120.0,5,1130,1,3,5,1,720.0,120000,0,0,0,0,0,0,0,1,0,0,0
74,70.0,11920,7,2004,4,4,3,831.0,5,1659,2,4,8,0,484.0,181000,0,0,0,0,0,1,1,0,1,0,1
2190,68.0,9450,4,1954,3,3,1,894.0,5,894,1,3,5,0,400.0,110000,0,0,0,0,0,0,0,1,0,0,0
701,63.0,7627,4,1920,2,2,1,600.0,4,1701,2,2,8,0,0.0,94550,0,0,0,0,0,0,0,0,1,0,0
2556,51.0,5900,4,1923,3,4,1,440.0,3,869,1,2,4,0,0.0,85500,0,0,0,0,0,0,1,1,0,0,0
2293,72.0,9129,5,1977,3,4,3,923.0,3,1008,1,4,4,1,678.0,153500,0,0,0,1,0,1,1,0,0,0,1
787,69.05520046484602,13680,3,1955,3,0,0,0.0,5,1733,2,3,8,1,452.0,139600,0,0,0,0,0,1,0,1,0,0,0
595,80.0,9600,5,1967,3,3,1,1568.0,3,1568,1,3,7,0,440.0,143000,0,0,0,0,0,1,0,1,0,0,0
66,56.0,14720,8,1995,4,4,3,2033.0,5,3238,2,4,9,1,666.0,410000,0,0,1,1,0,1,1,0,0,0,1
846,70.0,8750,6,1998,3,4,1,928.0,5,1772,2,3,7,1,492.0,200000,0,0,0,1,0,1,1,0,1,0,1
594,62.0,7130,5,1967,3,3,1,864.0,3,864,1,3,5,0,312.0,130000,0,0,0,0,0,1,1,1,0,0,0
792,50.0,9350,6,1946,3,3,1,747.0,5,1639,1,4,6,1,240.0,154400,0,0,0,0,0,0,0,0,1,0,0
1200,69.05520046484602,8963,8,1976,5,3,1,1142.0,5,2715,3,4,11,2,831.0,299800,0,0,0,1,1,0,0,0,1,0,1
768,60.0,9780,5,1934,3,3,1,585.0,3,1112,2,3,6,0,226.0,63000,0,0,0,0,0,0,1,0,0,0,0
174,69.0,5805,5,1957,3,3,2,1347.0,4,1347,1,4,6,0,551.0,143000,0,0,0,0,0,0,0,1,0,0,0
1889,76.0,8243,5,1961,3,3,1,964.0,5,964,1,3,5,1,784.0,137500,0,0,0,0,0,0,0,1,0,0,1
1023,69.05520046484602,12227,6,1977,3,4,1,1330.0,3,2872,2,3,11,1,619.0,272000,0,0,0,0,0,1,0,0,1,0,1
363,69.05520046484602,9248,6,1992,3,4,1,1158.0,4,1167,2,4,6,0,400.0,173000,0,0,0,1,0,1,1,1,0,0,1
1401,82.0,20270,7,1979,3,4,4,1524.0,3,1524,2,3,7,2,478.0,245000,0,0,0,1,0,1,0,1,0,0,0
1978,60.0,7200,5,1980,3,4,4,936.0,3,936,1,3,4,0,672.0,140000,0,0,0,1,0,0,0,0,0,0,1
2097,77.0,9965,7,2007,4,5,3,1264.0,5,2696,2,5,10,1,792.0,383970,0,0,0,1,1,0,1,0,1,1,0
2840,60.0,16012,4,1954,3,3,1,954.0,5,1482,2,3,6,1,609.0,125000,0,0,0,0,0,0,0,1,0,0,1
862,70.0,8445,5,1972,3,4,3,768.0,3,768,1,3,5,0,396.0,133000,0,0,0,1,0,0,0,0,0,0,0
507,74.0,9612,8,2008,4,4,1,1468.0,5,1468,2,4,6,1,898.0,244600,0,0,0,0,0,1,1,1,0,1,0
1262,78.0,10180,5,1968,3,3,1,912.0,3,1044,1,3,5,1,372.0,139000,0,0,0,0,0,1,0,1,0,0,0
1228,63.0,7584,5,1953,3,3,1,1036.0,5,1036,1,3,5,0,312.0,112900,0,0,0,0,0,1,0,1,0,0,1
1288,80.0,4800,5,1910,3,3,1,680.0,2,1360,1,3,6,0,330.0,111000,0,0,0,0,0,1,0,0,1,0,0
1243,80.0,11900,6,1957,3,3,1,1392.0,3,1392,1,3,6,2,458.0,166000,0,0,0,0,0,1,0,1,0,0,1
1850,66.0,7399,7,1997,4,4,1,975.0,5,1950,2,4,7,1,576.0,239000,0,0,0,0,0,0,1,0,1,0,1
1589,97.0,8940,7,1997,3,4,4,1344.0,5,1344,2,3,8,0,784.0,209200,0,0,0,1,0,1,1,0,0,0,1
1658,70.0,12243,5,1971,3,4,3,1484.0,4,1484,2,3,7,1,487.0,175000,0,0,0,0,0,1,0,1,0,0,0
446,90.0,12878,7,2003,4,4,1,1760.0,5,1760,2,4,8,1,583.0,269500,0,1,0,0,0,1,1,1,0,0,1
1097,41.0,12460,7,1999,4,4,1,1037.0,5,2322,2,3,8,1,400.0,225000,0,0,0,1,1,0,1,0,1,0,0
2329,69.05520046484602,6563,8,1985,4,4,4,1742.0,3,1742,2,4,5,1,564.0,275000,1,0,0,1,0,1,1,1,0,0,0
1909,79.0,9492,5,1941,3,3,1,768.0,3,1376,1,3,6,1,240.0,105000,0,0,0,0,0,1,0,0,0,0,0
2608,85.0,13400,5,1966,3,3,3,1024.0,3,1086,1,3,6,1,484.0,159950,0,0,0,0,0,1,0,0,0,0,1
656,60.0,10410,5,1916,3,2,1,660.0,5,1656,2,3,8,0,180.0,135000,0,0,0,0,0,0,0,0,0,0,0
1690,110.0,14333,8,2007,4,4,4,2108.0,5,2122,2,4,7,1,938.0,345474,0,1,0,1,0,1,1,1,0,0,0
2853,60.0,6000,5,1926,3,3,1,1008.0,5,1522,2,3,7,0,0.0,102000,0,0,0,0,0,0,0,0,0,0,0
2229,69.05520046484602,20693,7,1971,3,4,1,1696.0,5,1696,2,3,7,2,625.0,198000,0,0,0,0,0,1,0,1,0,0,1
